id,username,name,verified,protected,location,followers_count,following_count,tweet_count,description,profile_image_url
"1684181670327472131","__boatbuilder__","Sherin (agentberlin.ai)",true,false,"localhost:3001",434,196,1936,"Friend of Berlin (@AgentBerlinHQ). Previously AI at @RedisInc & AI infra at @LightningAI","https://pbs.twimg.com/profile_images/1843923701030432768/EfBTl_5I_normal.png"
"2280130538","Lzy_Lad","Lzy Lad.eth",false,false,"India",776,3637,3453,"I've been created to create. Poet. Philosopher. Polymath. Thought Engineer.  Multi-Disciplinary Research.  Art x Tech x AI x XR x Human Body x Humanity","https://pbs.twimg.com/profile_images/1988803100359159808/iYVa_3QO_normal.jpg"
"70044346","aniketpr01","aniket",true,false,"Remote",366,1347,971,"Building @stealth | Previous @encifherio | Decade+ of code, design and startups","https://pbs.twimg.com/profile_images/1491574050283728907/ligOdsVO_normal.jpg"
"162037204","pjijin_","Jijin 🎩",false,false,"localhost:3000",426,1950,2371,"👨‍💻 Building.... 🦝 @lootgo_official, 🤙 @beyondClub_xyz, 📍 @checkin_xyz","https://pbs.twimg.com/profile_images/1954182044701151232/4EPomrAE_normal.jpg"
"148731429","rakhduJeeV","Jignesh Vasoya",false,false,"onchain or on-chain or OnChain",490,1345,2479,"FAFOing around blockchains, finance , infra & life DeFi maxi | prev @Nord_Finance धर्मो रक्षति रक्षितः 🇮🇳","https://pbs.twimg.com/profile_images/635392763861667841/0_lTtWIT_normal.jpg"
"1344275117849808898","0xnehasingh","0xnehasingh.eth🌸",true,false,"OnChain || Web3.0",830,1009,634,"Full Stack Blockchain Dev | Web3. Agentic dApps || 🏆x23 Web3 Hackathons","https://pbs.twimg.com/profile_images/2017972311383764992/o3RhwPnp_normal.jpg"
"1217105926605246465","nitanshu","Nitanshu",true,false,"",2825,3151,6416,"encryptionist @encifherio (ALL15) prev @MathWorks — agency, pqc, aviation","https://pbs.twimg.com/profile_images/2075892678496264192/xqgD8dUa_normal.jpg"
"1167718378481389568","vkpatva","Viraj Patva | vkpatva",true,false,"",928,3607,4771,"zk and identity for Human and Non Human (AI agents)","https://pbs.twimg.com/profile_images/1776924467601838080/GuPB1pyL_normal.jpg"
"81529590","weekendbiker","Auro",true,false,"India",262,870,4601,"Not worth a bio","https://pbs.twimg.com/profile_images/1775602612383199232/0_3VqZ4w_normal.jpg"
"929664530027724802","Web3_Cryptic","🎩Cryptic🎩",false,false,"",352,1753,3897,"Blockchain Developer 🧑‍💻 | Community Manager 🧑‍💼 | Social Media Manager 💻 |","https://pbs.twimg.com/profile_images/1770341446484180992/2qAJUpiz_normal.jpg"
"909049465855557635","imanishbarnwal","Manish Kumar Barnwal",true,false,"India 🇮🇳",2959,1165,8001,"DevRel @HackQuest_ 🥑 | Org @hack4bengal 🛠️","https://pbs.twimg.com/profile_images/1921485992369786880/0ctAPd60_normal.jpg"
"3110891960","sandyagu_r","sandyagu.eth",false,false,"Perumbavoor, India",69,976,911,"Electrical and Electronics Engineer College of Engineering Trivandrum(CET)  web3 hacker and developer","https://pbs.twimg.com/profile_images/1390316662323253253/VM3AHcSR_normal.jpg"
"1639478125","Akhileyyy","Akhil 🐿️",true,false,"",1050,4129,5606,"Liquidated Mogger | prev. community @PolynomialFi  📚","https://pbs.twimg.com/profile_images/1998475944034709505/0gZr6nDg_normal.png"
"1332557057480802305","Madhav_goyal_","madhav",true,false,"Westfarthing, The Shire",4081,6008,18324,"The wind is rising, we must try to live!","https://pbs.twimg.com/profile_images/1966069078319403008/HYH9BuEV_normal.jpg"
"9030962","Beler","LukaSkywalker",false,false,"",8694,2616,46891,"Chaotic neutral, shadowy metabreaker, enjoyer of three leter things eth bjj … spawned @daedalus_angels @AgenticZero @MoneyMotionXYZ + few others still loading..","https://pbs.twimg.com/profile_images/1603333107406487554/4vnl4MlZ_normal.jpg"
"1059851979160276992","keepitmirchi","keepitmirchi",true,false,"New York City",286,1322,139,"24+ Years Expertise: I specialize in Affiliate & Digital Marketing, Software Development, UI/UX, Websites, Custom Web Solutions, Blockchain, Admin & Staffing.","https://pbs.twimg.com/profile_images/1780841594079379456/bK-PhhUR_normal.jpg"
"2316522613","jingkangchua","0xElwin",false,false,"",40,558,969,"","https://pbs.twimg.com/profile_images/1742358500133715968/LQdTFf_n_normal.jpg"
"3084137382","hashira0xrypto","0xHashira",false,false,"Meta",199,780,371,"The future won’t be centralized.  I’m early. MPC. Nodes. Tokens. Infrastructure over hype. Not a dev,  PM by profession.","https://pbs.twimg.com/profile_images/2024586058021892096/7kCWMetN_normal.jpg"
"1280390099243597826","danftz","Daniel Fetz",true,false,"Liechtenstein/Austria",1105,1928,512,"fermi foundation, https://t.co/FEU3UuDufs, https://t.co/f2RsVA1e9y, https://t.co/yrDdMwVqGl","https://pbs.twimg.com/profile_images/1909672120801533952/D-x9b8Rf_normal.jpg"
"1709829817162489856","0dJd4ZJCgdF641e","这个号封了十年",false,false,"USA",11,574,3,"MEXC focuses on financial management, stocks, cryptocurrencies, digital assets and investments. Currently, new users can get free dollars when they sign up.","https://pbs.twimg.com/profile_images/1709829878214709249/LGVNfJoq_normal.jpg"
"1721563657144860672","MSheate43221","McSheate",false,false,"",64,2319,2,"","https://pbs.twimg.com/profile_images/1721563683740942343/sX_QAFZF_normal.jpg"
"1725029717693071360","micielo2035","Mi Cielo",false,false,"",15,367,42,"protection against cyber attack","https://pbs.twimg.com/profile_images/1918885652013195264/osW9Rjjn_normal.jpg"
"1688145255839793154","prom800","prom80 I | ETHGas ⛽",false,false,"",476,6299,1267,"“@IntractAmbassador”#SomniaNetwork","https://pbs.twimg.com/profile_images/1827820541106929665/WtJifpGk_normal.jpg"
"1574793999516577792","Amitpra20","Amit Prajapati",false,false,"",21,870,4,"SWE @Amazon || Ex-SDE @PineLabs || Ex-Backend Developer Intern @JarAppHQ","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"972357708547440640","sokkkkaaa","abhimanyu.eth | Epoch (Mainnet Arc) 🦇🔉 🛡️",true,false,"Pluto",1192,1211,2270,"Co-founder @0xepochprotocol, Prev - Co-founder - @walletslick (acquired), Blockchain Developer @availproject @SpheronFDN, Genisis @KERNEL0x block.","https://pbs.twimg.com/profile_images/1764460990505078784/XxJBhzrs_normal.jpg"
"1722813186615959552","elvinbaghele","elvin baghele",false,false,"",3,7,0,"","https://pbs.twimg.com/profile_images/1722813306032058368/cA9PRbwN_normal.jpg"
"2645508641","lornyelle","Lorny P",false,false,"Khazad-dûm",2018,1092,9065,"✨ Building fun things in AI. Blog: Machines + Intelligence on Substack🪩 Been messin' w AI since 2015. views=mine","https://pbs.twimg.com/profile_images/2075672387232886784/BTs26Kq9_normal.jpg"
"940429242138992640","dayitva_goel","Dayitva Goel",false,false,"",433,749,236,"I answer questions | prev @uniswap","https://pbs.twimg.com/profile_images/2030876822305685504/obwn3Coh_normal.jpg"
"1774014373","gfk_acid","Acid",true,false,"Athens, Greece",1990,3085,7011,"Building financial rails for TCG @CardChaseFun","https://pbs.twimg.com/profile_images/1987152699683393536/7KX9ZLxy_normal.jpg"
"3020160027","chfonteneau","Christophe Fonteneau",false,false,"Geneva",948,2308,583,"CCO at HT Digital Co founder @RequestFinance Originator of the @web3financeclub Telegram: https://t.co/TRS1cbC3l2","https://pbs.twimg.com/profile_images/2009657893826543616/IJ-jseA4_normal.jpg"
"1712735680940625920","Saumya9351","Saumya Prajapati",false,false,"Bengaluru, India",3,33,2,"AI engineer on weekdays, Chasing the best bites by weekend. 🍽️ @thindi.app Hindustani Classical Singer in making🎶","https://pbs.twimg.com/profile_images/1712736226380558336/G373k5tY_normal.jpg"
"1707522925207699456","stishet1400","Elroy",false,false,"",118,4474,2,"See the world on the road, and get to know yourself on the way!","https://pbs.twimg.com/profile_images/1739553132391313408/pV_lhZk-_normal.jpg"
"1243653930913009666","Johnson40067184","Lucia Camila",false,false,"Palm Coast, FL",41,376,429,"Trader/investor 📈","https://pbs.twimg.com/profile_images/1940044329386385408/6FBk2M8v_normal.jpg"
"1496770074","ihatecodee","codee",true,false,"New York, USA",27168,6171,8663,"Compounding applies everywhere.","https://pbs.twimg.com/profile_images/1590415599162851329/GhNmVUOZ_normal.jpg"
"24572907","anirudh_chohan","ani",false,false,"",2532,4954,12254,"Head of marketing and elder- @safefndn ( @safe ) ex @gnosisdao @TBWAAsiaPacific","https://pbs.twimg.com/profile_images/1970404507101044736/AlPB997D_normal.jpg"
"1449279616531660800","iurage7","Jerry",false,false,"Solana",709,2537,1134,"","https://pbs.twimg.com/profile_images/1742179327142408193/52oHAWDm_normal.jpg"
"95197531","Monsieurdjack","jacksonjack.hl",true,false,"Malaysia",113,1046,280,"moooonnnn","https://pbs.twimg.com/profile_images/1459890592045879310/jpRpiC_t_normal.jpg"
"998539422","americanholdl88","Mike Alfred",false,false,"Wyoming, USA",12,260,414,"Engaged value investor and board director. Recovering tech entrepreneur. Ultramarathon runner with four 100 mile finishes.","https://pbs.twimg.com/profile_images/1706437272164241408/bgw-SKCe_normal.jpg"
"1683278853719064576","JenniferSa75416","Jennifer Sandoval",false,false,"",220,1895,7,"We offer free short crypto pumps twice weekly. 1 million persons in our telegram channels participate weekly in our pumps","https://pbs.twimg.com/profile_images/1697218492095778816/NrN6jI2U_normal.jpg"
"1681983732012527617","TracyChamb37741","Tracy Chambers",false,false,"",312,3516,1,"We offer free short crypto pumps twice weekly. 1 million persons in our telegram channels participate weekly in our pumps.","https://pbs.twimg.com/profile_images/1696890036841529344/n5p-o6uN_normal.jpg"
"1536344987276759042","0xThiru","Thiru.eth",true,false,"",8596,1681,1650,"Devrel | Prev DevRel Lead @MetisL2  🌿  @lazainetwork | Creator | Builder | Web3 Hackathon x 25","https://pbs.twimg.com/profile_images/2019071404688470016/YmOi3u4Q_normal.jpg"
"1679257019809767424","MonicaR93289634","Monica Ramos",false,false,"",230,3463,2,"We offer free short crypto pumps twice weekly. 1 million persons in our telegram channels participate weekly in our pumps.","https://pbs.twimg.com/profile_images/1696475554021568512/5WcOcL0H_normal.jpg"
"1194331737926430720","porco_rosso_j","Porco",false,false,"",196,113,452,"building @ObsidionWallet / accounts & privacy","https://pbs.twimg.com/profile_images/1957914514269102080/XKT5z4t7_normal.jpg"
"1675013394460467200","DesireeEat73762","Desiree Eaton",false,false,"",40,860,1,"We offer free short crypto pumps twice weekly. 1 million persons in our telegram channels participate weekly in our pumps","https://pbs.twimg.com/profile_images/1688666083903832066/avGn6Twh_normal.jpg"
"3068918256","ColinConC","Colin С",false,false,"Manchester, England",153,811,1097,"CMO @pixelwar_game | No-Tracking Search Engine | Previous start-ups in Comp. Physics, HPC, IaaS, AI, YC S12 + R&D. #NFT & #Crypto enthusiast","https://pbs.twimg.com/profile_images/1939307425703546880/JcR7jMdt_normal.jpg"
"1663177842702659589","JemsRoya98998","#NFT",false,false,"ABU DHABI",26,146,388,"nft promoter 🇦🇪","https://pbs.twimg.com/profile_images/1666357448226091009/OCBfkH6O_normal.jpg"
"3011085930","_saikishore_","sai kishore",false,false,"",13,254,24,"computer engineer work hard dream biggg😎🔥🔥","https://pbs.twimg.com/profile_images/1285927200399585282/BFc2nY3z_normal.jpg"
"65268164","bushair_ap","Bushair AP",false,false,"Dubai",467,235,1937,"Entrepreneur & Co-Creator @ NeWR Network","https://pbs.twimg.com/profile_images/949810274449571840/tLFMrLU6_normal.jpg"
"75273579","RaviAbhishek_VA","百式",false,false,"",592,908,730,"","https://pbs.twimg.com/profile_images/2088157033543446528/gUnDIgZu_normal.jpg"
"1680499340232757248","goldenpiec21688","golden piece",false,false,"g",0,31,0,"ok","https://pbs.twimg.com/profile_images/1680583522468384768/FqRgDWYR_normal.jpg"
"1664984620503539712","alishettyk81867","krishna_015",false,false,"",2,20,2,"","https://pbs.twimg.com/profile_images/1679496509992361989/kvTnZm3W_normal.jpg"
"870961769711255553","fwvc_","featherweight VC 🛫 Token2049, Devcon 8",false,false,"Xtreme garage",2121,3939,1774,"heavy theses on capital markets, views are my own!  (28-0) mittals FO founded @KERNEL0x ex @turtledotxyz @0xpolygon","https://pbs.twimg.com/profile_images/2050757875564466176/qxeYfETY_normal.jpg"
"1387639604665229314","Ankush_523","0xankush.eth",false,false,"Kolkata, India",169,488,62,"Full Stack Engg @OfflineProtocol || ex - @M0 @MerokuStore @bytekodeHQ || N&W S2 Fellow || Blockchain enthusiast || BUIDLer","https://pbs.twimg.com/profile_images/1909124148271456256/SJ7ojBga_normal.jpg"
"110094549","itsVisky","Vik",false,false,"Edmonton, Canada",169,898,149,"","https://pbs.twimg.com/profile_images/1628840764687151105/yY22ojot_normal.jpg"
"1418857627036102659","coi_nft","COI NFT",false,false,"Web3 ",3780,1199,3690,"Educating and supporting artists in Web3 through community-driven initiatives on crypto, blockchain, and NFTs.","https://pbs.twimg.com/profile_images/1524422623874088961/ECXNDDP9_normal.jpg"
"2841924296","rabilalthapa69","Rabilal Thapa| Circle of Games",false,false,"British Virgin Islands",2059,2718,1561,"CEO/Co-Founder @Circle_of_Games |Golfer| Backed by @The_Hashgrap @nazaradotcom @theGarinetwork @XVC @seinetwork | Partners @Hedera @XDC_Network @BGameAlliance","https://pbs.twimg.com/profile_images/1909825422050971648/1tIRYHo7_normal.jpg"
"769798186571411456","n3hakamath","Neha Kamath",false,false,"Delusion",123,904,69,"Product Designer crafting experiences on and off the screen.","https://pbs.twimg.com/profile_images/1657649536641138689/7nKpFsy3_normal.jpg"
"1393171138436534272","onlyarweave","Only Arweave",false,false,"the permaweb",12151,2713,9232,"Arweave's permanent decentralized storage is vital to our digital civilization. Onchain data at any scale. Zero financial advice.","https://pbs.twimg.com/profile_images/1534665362679025664/FoTzjVld_normal.jpg"
"1587703362643931136","AnugantiDhanush","Dhanush Anuganti",false,false,"Hyderabad ",37,159,124,"Working on blockchain technology","https://pbs.twimg.com/profile_images/1605552524181745664/FpWmHPxd_normal.jpg"
"117055184","plusminushalf","plusminushalf.eth 🐾",false,false,"london",1348,695,1672,"stuff at @pimlicoHQ","https://pbs.twimg.com/profile_images/1727948639765778432/g6EcB-XP_normal.jpg"
"1567781703267262464","EmmaWilton20","Emma Wilton",false,false,"CANADA,TORONTO",1575,4385,607,"GOD IS GOOD, Christian,,,,, Manager of Crypto currency love listening christian songs,,,, Bible","https://pbs.twimg.com/profile_images/1772866709046870016/idOcmhvX_normal.jpg"
"1355452834192510976","Arch_0125","archis.eth 🦇🔊",true,false,"Kolkata",1272,737,1689,"curr @Covalent_HQ | ex @encifherio @0xStackr @pushchain | @0xpolygon Fellow’22 | @Arsenal ♦️","https://pbs.twimg.com/profile_images/1904946921313058817/ffhLFDOk_normal.jpg"
"211435080","nitishchachra","Nitish Chachra",true,false,"",1272,5974,3387,"","https://pbs.twimg.com/profile_images/1876542985594150913/xHBTrJlF_normal.jpg"
"822178833092792328","kpago_lebari","Labari",false,false,"Metaverse",87,668,14,"Web3 enthusiast|| Cryptocurrency lover|| AI archeologist digging into the future|| Living on the edge of tech possibilities. Send a Dm, I'm always here for you","https://pbs.twimg.com/profile_images/1741622993686581248/kyzv_0Ga_normal.jpg"
"1636118546932441089","Sweet_benn1","benni 💎",false,false,"",64,467,1260,"Doing the tough things sets winners apart from losers😊😊","https://pbs.twimg.com/profile_images/1825273656974454785/BvrIjh5T_normal.jpg"
"1641782365352767491","AadarshArmil","Aadarsh",true,false,"",1521,1689,1121,"Making Onchain Fun Again @Trench_Verse || Building @Central_DAO || Prev CoinDCX and GearFi","https://pbs.twimg.com/profile_images/2068065381839937536/2KtPlpew_normal.jpg"
"1334501413678768129","TheBuildersC","The Builders Club",false,false,"",1924,1344,3986,"Enablers in your business journey.","https://pbs.twimg.com/profile_images/2018578091187294208/tj_8jTe3_normal.jpg"
"1635535298271510528","FrankBloch90","0xBear",true,false,"Solana",254,1569,196,"SOL Degen All on One Team of @nft_godz | @BuffBunnyNFT | @ufl_sol Prev @alldomains dev Creator @rootydotfun","https://pbs.twimg.com/profile_images/1644689934412816386/kSG8uqVe_normal.jpg"
"1604795219144499200","kromium_xyz","Kromium",false,false,"Earth",52,63,88,"We are building the World’s First Creator Marketing Protocol that can enable creators to collaborate with their favorite brands from anywhere around the world.","https://pbs.twimg.com/profile_images/1642879781007138816/WVAWDbNg_normal.jpg"
"1597910701049536513","Devansh1534","Devansh Tiwari",false,false,"India",32,310,0,"Machine Learning enthusiasts 👨‍💻|  Intern @Intellistride | statistical data analysis |  🔢 | Trying to learn full stack| Data Science neophyte","https://pbs.twimg.com/profile_images/1805155446959071232/gQym-Y9D_normal.jpg"
"893201492","richik_chanda","Richik",false,false,"",372,2153,306,"1x YC Engineer | Building things that matter Prev @questbookapp @getgreyfinch","https://pbs.twimg.com/profile_images/1997912383914905600/V_3fIo1D_normal.jpg"
"1433023572507770880","SakchamSingh07","Saksham",false,false,"India",136,1060,472,"I design stuff .","https://pbs.twimg.com/profile_images/2054421005981077505/osl2N2sq_normal.jpg"
"1888558788","NirbhikJangid","notNirbhik",false,false,"Dubai",3624,3089,10563,"building @tdldoteco. early at @0xPolygon (@maticnetwork) erevald @_buildspace s4, @Kernel0x kb 7","https://pbs.twimg.com/profile_images/2041189442300579840/sRnWqojk_normal.jpg"
"1648352609047048192","vic_jared001","Victor",false,false,"",22,137,15,"Crypto enthusiast /*ALX SE*/ #btc #web3","https://pbs.twimg.com/profile_images/1672004619428323328/Il2Byl_P_normal.jpg"
"1581438054190882817","laurenmxv","(Lauren*)",false,false,"",692,1051,203,"Devrel @FhenixIO | prev - @MetaMaskDev","https://pbs.twimg.com/profile_images/1971558816912142336/lZRYr8ua_normal.jpg"
"8612022","Alex_Donn","Alex Donn",false,false,"🛸",4714,4925,18879,"48 65 6C 6C 6F! https://t.co/GisMyT4QVh #machinelearning #collaborationovercompetition ☁——– ✈ do you vibe with collaboration over competition? If so, let's meet 👇","https://pbs.twimg.com/profile_images/1789272198852571136/A3W1jGrm_normal.jpg"
"4124673673","hitsuji_haneta_","hitsuji-haneta | ヒツジハネタ",true,false,"hitsuji-haneta.eth",930,641,2431,"Software Developer","https://pbs.twimg.com/profile_images/1061070271132516358/y6QHjrpG_normal.jpg"
"1491689375054573570","techbryan_cc","TechBryan 科技布道 布萊恩 | N&W S3",false,true,"Web3",58,727,142,"Entrepreneur @ Web3, Digital Innovation, Proptech  @_nightsweekends S3 , House Gaudmire @_buildspace 💛","https://pbs.twimg.com/profile_images/1643628074188038146/eLSeCtfa_normal.jpg"
"1499714040871882758","mittalparth_","Parth",true,false,"",1764,604,1832,"MTS @Oracle | 15x hackathon winner | prev @Averlon_ai | @AcademyPolkadot alum | NITK’24","https://pbs.twimg.com/profile_images/1953993363008737280/cHkLrDVm_normal.jpg"
"765592770329346048","0xdabaojian","0xdabaojian.eth",true,false,"EVM",690,4600,2758,"燕国人 | @lu_ban_ @MOB_Exchange_ @compute_pulse","https://pbs.twimg.com/profile_images/1798375846274551808/9upvjINR_normal.jpg"
"1454475884291788803","gautam_sabhahit","Gautam Sabhahit",false,false,"Bangalore",490,656,413,"Building Convinced | Built https://t.co/5CyMvTmI1V |  @0xPolygon Fellow | @Tachyonxyz Alum","https://pbs.twimg.com/profile_images/1454475960867176454/6AA2Z4fP_normal.jpg"
"843370299454345216","mveehkim","Misha",true,false,"Berlin, Germany",598,2411,539,"human agent at @category_xyz, before @phantom @safe @gnosis_","https://pbs.twimg.com/profile_images/1859985844943089664/Dy1iYI8Z_normal.jpg"
"1235509421779718145","Joethebeast1221","joethebeast",true,false,"Taipei",3558,5402,7908,"Cooking @WaterX_app. My opinions are trash. But onchain real yield is the future.","https://pbs.twimg.com/profile_images/1973033889879973888/M2_seuh7_normal.jpg"
"4260074967","francescoswiss","Francesco Andreoli ᵍᵐ",true,false,"www.youtube.com/@swissintech",29892,6292,22268,"🇨🇭 Not Forbes 30 Under 30. Head of Developer Relations at @Consensys @MetaMask.  Founding Venture Partner at @OuiCapital 🌍 Prev @digitalasset @angelHack","https://pbs.twimg.com/profile_images/1650919594578825216/ewh7SyPq_normal.jpg"
"1017302023836876800","dqn4861","4861",true,false,"Tokyo 🇯🇵 ",7165,6753,10620,"🐐 アニメクリエイター Indian anime artist in Japan 🇮🇳🇯🇵@dqn_anime @DQNorg ✍🏻 🔺▶️⏺️⏸️🩸","https://pbs.twimg.com/profile_images/1871541196419731456/jLh-9V7s_normal.jpg"
"1432362120599859205","Web3Wesley","Web3 Wesley",true,false,"Osaka-fu, Japan",5160,1338,3962,"Cofounder at @Crescendoweb3 Marketing | Core Contributor @WolvesDAO 🐺 | https://t.co/soXC8vaCfb","https://pbs.twimg.com/profile_images/1432968248828444672/hpMREgwC_normal.jpg"
"442837387","schmidsi","Simon Emanuel | ses.eth",true,false,"onchain",3458,5485,2719,"Developer Relations at @ensdomains.  @nounsdao #1689","https://pbs.twimg.com/profile_images/1983633374150262784/7nc4pHHi_normal.jpg"
"709637494321459200","Rohit7101","Rohit Ramesh",true,false,"Decentralized",1878,1443,1317,"Solutions Engineer @conduitxyz  | Prev: @walletconnect, @reown_, @crossmint, @thirdweb, @uoft","https://pbs.twimg.com/profile_images/1887533568055803904/g2NVbw9-_normal.jpg"
"1073225095085154304","heyhao_","hao",true,false,"",241,1168,193,"building @get_truenorth","https://pbs.twimg.com/profile_images/2068995309586587649/S7P8cnIb_normal.jpg"
"141669367","dgdhan","Gowardhan Doddi",false,false,"Hyderabad, India.",142,371,360,"Out of The Box Marketer who uses Email Marketing & Inbound Marketing to Grow and Build Brands. Building NicheMarketers - A Community of Marketing Experts.","https://pbs.twimg.com/profile_images/1630507108612579328/1vns8YnU_normal.jpg"
"84517190","Cianatshill",".",false,false,"Bali",62,105,9,"Entrepreneur | Investor | Founder @tryshill","https://pbs.twimg.com/profile_images/1651774088787148802/Em_pyvXB_normal.jpg"
"1638449033860751362","brewithq","Brewit (prev. ZenGuard)",false,false,"Safe 🛡️",2437,13,266,"Crypto Account Brewed for Everyone - Individual . Institutions . Agents App: https://t.co/Ns9v1ey4uj Build: https://t.co/7aaJSX6YoY Checkout:  @brewitmoney","https://pbs.twimg.com/profile_images/1921975523594665984/I-QOe32q_normal.jpg"
"1273138765469552647","coldemailkid","Huzz",true,false,"Dubai, United Arab Emirates",115,645,390,"Youngest @InstantlyAI Expert | Building my cold email agency https://t.co/vPvO5QMjsR in public","https://pbs.twimg.com/profile_images/2023149010836688896/W19gwngl_normal.jpg"
"1070703996556505089","Samuraizann","Samurai \z/",true,false,"San Francisco, CA",3341,2296,15967,"Samurai of @The_Zo_World || Babysitting @wtfxzo @blrxzo @sfoxzo 24/7 || Zo/acc","https://pbs.twimg.com/profile_images/1921528920543031296/FKqFi2Ck_normal.jpg"
"133202998","elviric","Santosh A 🇮🇳",false,false,"Bengaluru, India",1009,1252,6016,"you should only follow this account if your intent is to a make a friend. follow 4 follow","https://pbs.twimg.com/profile_images/2036626494177628160/KXwicelC_normal.jpg"
"2822718769","SkyleoGlobal","SkyleoGlobal.Web3",false,false,"Global",1149,2828,3712,"Let's Connect. Learning in Progress... Skyleo Global 3.0...","https://pbs.twimg.com/profile_images/519877512239665153/hx-tKRtl_normal.jpeg"
"2897297778","HemantNext","Hemant Singh Tomar",false,false,"Dubai- Bangalore",1658,385,3094,"Product Consultant and MVP expert. Solving Global Finances for NRI's with @intrXn_global.","https://pbs.twimg.com/profile_images/1980107634091966464/I9w14LQT_normal.jpg"
"82640425","sankara_suriyan","Sankara_☀️",false,false,"Earth ",7529,8456,12612,"polymath  web3","https://pbs.twimg.com/profile_images/1946343674029412352/KrU6oElO_normal.jpg"
"750081244373913600","KornerzWorld","Kornerz Social Network",false,false,"Delaware",18,28,27,"A space for thinkers.","https://pbs.twimg.com/profile_images/2013963830942994432/4AIrArTy_normal.jpg"
"1081958624765923329","Seneca20004","bjj",false,false,"🌎🌍🌎 ",941,5317,12909,"","https://pbs.twimg.com/profile_images/1940782837625421824/dGJ9t04c_normal.jpg"
"2261688030","hrushikesh_dg","Hrushikesh D. Gaawade",false,false,"Pune, India",54,1733,12,"Blockchain | Web3.0","https://pbs.twimg.com/profile_images/1446162932841140224/8NwETd38_normal.jpg"
"1362351658932391936","Habib83891566","Habib “♣️”",false,false,"",25,400,1478,"paw_1wzmn4f35udfx3b18ki1zgkco451o6yznw5ku88j85iido3eachst58kmfwm","https://pbs.twimg.com/profile_images/1632275874941894658/-YyQHV3I_normal.jpg"
"1410432539144032260","s4umy4jit","saumyajit",true,false,"Blr",723,3537,3432,"/humanize-me","https://pbs.twimg.com/profile_images/2064732548421541888/vlejKFMc_normal.jpg"
"1455901500295696393","PreethamAmin__","Preetham Amin",false,false,"",23,223,189,"UI/UX Designer @decentraclasses","https://pbs.twimg.com/profile_images/1618643349396918273/um7jU_f9_normal.jpg"
"1491473097639469056","sneeze_g","Aju G .⚫",false,false,"Hyderabad, India",136,333,246,"Building linkDOT  |  a wannabe office DJ.","https://pbs.twimg.com/profile_images/1593491527254577152/xg4jmGlg_normal.jpg"
"1491197118178107395","NelsonLeteh","Nelson-Fadeh Leteh",false,false,"Africa ",1610,690,6254,"41st Executive President @officialpumsa | Salesguy since childhood | prev. @mpmlabs_xyz | MB;BS in view","https://pbs.twimg.com/profile_images/2054233090218680320/5Q3emcx8_normal.jpg"
"936139042118184960","awkwardlyadi","Aditya Yash",false,false,"Bengaluru, India",324,422,4815,"I write ads for a living","https://pbs.twimg.com/profile_images/1805978574673096704/GYN7pL_6_normal.jpg"
"590206434","aayushmittal13","Aayush Mittal ⚡",true,false,"",618,896,9494,"Loose opinions strongly held. Member @safaryclub","https://pbs.twimg.com/profile_images/2080741037501501440/J4jeJCBS_normal.jpg"
"1393723875247091715","WGMICanada","moonbrad.eth",false,false,"Moon",5612,4519,9998,"🍁","https://pbs.twimg.com/profile_images/1809051917299163136/XIfCG82s_normal.jpg"
"1577201622219882497","Mistiff_","mistiff.btc",false,false,"",2050,1532,12644,"CM @Stacks @tintash  xCM @blocksurvey @OwlLinkChain @checklistgg @skullcoinbtc @eggheadsclub @VapingApeNft @CarbonCreature1 @StandForTrees @metacarbon","https://pbs.twimg.com/profile_images/1577201859022012417/rlwZsDhN_normal.jpg"
"1608006607094390786","rajivweb3","Rajiv S",true,false,"Singapore",7,34,27,"NeoBanking | Agentic  Finance | DeFi | TradeFi | Mentor & Angel Investor | @brewitmoney","https://pbs.twimg.com/profile_images/1970426444460253184/4xZCc9UG_normal.jpg"
"1480120030444597249","Manellayed","Manel Ayed",false,false,"Berlin ",176,610,311,"Shaping actionable insights & trends for fellow makers to stay ahead in the SaaS game. Got a burning topic? DM me 💌  @friendsofsaas","https://pbs.twimg.com/profile_images/1605601455238414337/0wIWdb2U_normal.jpg"
"4764071952","ravish1729","Ravish Sharma",false,false,"Gurgaon, India",205,815,236,"Co-founder at Lighthouse Web3 | Developed ICDrive | Life is beautiful","https://pbs.twimg.com/profile_images/1790776824353660928/YopXE85v_normal.jpg"
"105024598","khalilsautchuk","Khalil Jezini",true,false,"",274,111,1614,"Kornerz, a space for thinkers.","https://pbs.twimg.com/profile_images/1709612827458125824/t25hNUcl_normal.jpg"
"37948503","arulPrak_","Arul",true,false,"",3022,2339,5131,"Any opinion or posts shared 3 months ago are not longer my viewpoint.","https://pbs.twimg.com/profile_images/2024189430861570048/mRpjv8L9_normal.jpg"
"850936883022635008","yuvanarvind","yuvan (e/acc)",true,false,"san francisco, ca",1433,1738,1919,"founding team @momenticai, @dukeu '25 🚴⛰️","https://pbs.twimg.com/profile_images/1698939170272808960/YkEZz5BJ_normal.jpg"
"1367083350951886848","katrina_sloan_","Katrina",false,false,"Costa Mesa",2169,5982,656,"Bruins fan painting hockey dreams | black & gold girl ⚫🟡","https://pbs.twimg.com/profile_images/2039260962536968193/KsLDz9Z0_normal.jpg"
